filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
fig4a,False,1,strong_wolfe,False,40,1.0,3,1.0,283,0.0003273668990004,39:41
fig4a,True,1,strong_wolfe,False,20,,10,0.01,948,0.000750996521674,1:20:39
fig16b,False,1,None,False,20,,3,1.0,333,0.0002450068423058,20:30
fig16b,True,1,strong_wolfe,True,10,1.0,3,0.01,1307,0.0011294870637357,46:13
fig4a,True,1,None,False,40,,3,0.01,413,0.0031058005988597,57:58
fig4a,True,1,None,True,10,0.5,3,0.01,294,0.0376236774027347,05:06
fig4a,True,1,strong_wolfe,False,5,1.0,10,1.0,1171,0.0012670534197241,20:41
fig16b,True,0,None,False,5,,100,1.0,1240,0.0005901985568925,21:43
fig4a,True,1,None,False,20,,100,0.01,401,0.0099945664405822,27:31
fig16b,False,1,strong_wolfe,False,10,1.0,100,1.0,652,0.0004225437587592,22:47
fig16b,True,1,None,False,40,0.5,100,0.01,496,0.0043731871992349,32:08
fig4a,True,1,strong_wolfe,False,20,,10,1.0,412,0.0004261405847501,33:00
fig4a,True,0,None,False,10,0.5,100,0.01,1740,0.0109154554083943,30:04
fig4a,True,0,None,False,40,,100,1.0,298,0.000325352535583,37:58
fig4a,False,0,strong_wolfe,False,10,,10,1.0,684,0.0004862153436988,27:23
fig16b,True,0,strong_wolfe,False,40,0.5,100,0.01,992,0.000614300428424,1:07:59
fig4a,False,0,None,False,5,0.5,3,0.01,2001,0.0535038560628891,13:24
fig16b,True,0,None,False,40,0.5,3,0.01,480,0.0069497153162956,30:46
fig16b,False,0,None,True,10,,100,1.0,438,0.0004910556017421,13:45
fig16b,True,0,strong_wolfe,False,10,,10,1.0,656,0.0005387310520745,26:16
fig16b,True,1,None,True,40,,3,0.01,330,0.0029523079283535,45:37
fig16b,False,1,None,True,5,1.0,3,1.0,768,0.000981159042567,13:24
fig4a,False,1,None,False,10,0.5,3,1.0,1319,0.0011312325950711,22:43
fig4a,True,0,None,True,5,1.0,10,1.0,1020,0.0012002702569589,17:29
fig4a,False,1,None,True,10,1.0,10,0.01,374,0.008911564014852,12:56
fig4a,False,0,strong_wolfe,True,5,0.5,100,1.0,2001,0.0032642350997775,14:27
fig16b,False,1,strong_wolfe,True,5,1.0,10,0.01,1467,0.0024652031715959,29:55
fig16b,True,0,None,True,40,0.5,10,0.01,571,0.0018067936180159,39:15
fig4a,False,0,strong_wolfe,True,10,1.0,3,0.01,1155,0.0013406524667516,40:18
fig4a,False,1,strong_wolfe,False,20,1.0,3,0.01,982,0.0011310221161693,1:06:30
fig16b,False,0,strong_wolfe,True,20,,10,1.0,286,0.000414739944972,22:33
fig4a,True,1,strong_wolfe,False,5,,3,1.0,252,0.0401114411652088,06:17
fig16b,True,0,strong_wolfe,True,10,,3,0.01,1050,0.0011510499753057,43:38
fig4a,False,0,strong_wolfe,True,40,,100,0.01,402,0.0004696425166912,1:07:00
fig4a,True,1,strong_wolfe,False,40,1.0,10,1.0,277,0.0003249601577408,38:29
fig4a,False,1,None,False,40,0.5,100,0.01,268,0.0210862159729003,18:49
fig16b,True,0,strong_wolfe,True,20,1.0,10,0.01,866,0.0005422066315077,59:25
fig4a,True,0,strong_wolfe,False,10,,10,0.01,1308,0.001516870339401,53:24
fig4a,True,0,None,True,40,,100,0.01,213,0.0027911702636629,29:22
fig16b,True,0,None,False,5,0.5,100,1.0,2001,0.0042809154838323,13:40
fig16b,False,1,None,False,40,,3,0.01,348,0.0024949586950242,48:59
fig16b,True,1,strong_wolfe,True,5,1.0,3,0.01,2001,0.0019253883510828,39:46
fig16b,False,1,None,True,40,0.5,3,0.01,390,0.0040466026403009,27:00
fig16b,True,1,None,False,5,,100,1.0,906,0.0008101098937913,16:04
fig4a,False,0,None,True,5,,10,1.0,960,0.0009085918427444,15:42
fig16b,False,0,None,False,40,1.0,100,1.0,218,0.0002685301587916,30:05
fig16b,True,0,strong_wolfe,False,40,1.0,3,1.0,266,0.0002343344385735,36:07
fig4a,False,1,None,True,20,,3,1.0,609,0.0013475178275257,41:52
fig16b,False,1,strong_wolfe,True,5,0.5,10,0.01,2001,0.0039436011575162,22:49
fig16b,True,0,strong_wolfe,True,40,0.5,100,1.0,442,0.0004405777144711,31:02
fig16b,True,1,strong_wolfe,False,40,1.0,10,0.01,581,0.0005017755320295,1:16:08
fig4a,True,1,strong_wolfe,True,10,0.5,10,1.0,1290,0.0022260113619267,20:38
fig4a,False,1,None,True,20,,3,0.01,197,0.0088903727009892,13:40
fig4a,True,0,strong_wolfe,True,20,1.0,100,0.01,1035,0.0007457310566678,1:09:21
fig4a,False,1,None,False,20,,3,1.0,408,0.0004375716089271,28:44
fig16b,True,1,None,True,10,1.0,10,0.01,942,0.0022075513843446,32:33
fig4a,False,0,None,True,20,0.5,100,0.01,392,0.0115398205816745,13:40
fig16b,True,1,strong_wolfe,False,40,,10,0.01,519,0.0003051839012186,1:16:44
fig16b,False,1,None,False,40,,3,1.0,202,0.0001971562451217,28:09
fig4a,True,1,None,False,20,,3,0.01,401,0.0099945664405822,28:16
fig4a,False,0,None,True,5,,100,0.01,664,0.0115510495379567,11:49
fig16b,False,1,strong_wolfe,True,40,0.5,3,0.01,928,0.0005959278205409,1:03:45
fig16b,True,0,strong_wolfe,True,5,,10,0.01,1829,0.0015959490556269,35:46
fig4a,False,0,strong_wolfe,False,5,0.5,100,1.0,2001,0.0172318778932094,13:47
fig16b,True,1,strong_wolfe,True,20,1.0,10,0.01,897,0.0006568988319486,1:01:50
fig16b,True,0,None,False,10,,10,1.0,455,0.0006696453783661,16:10
fig4a,True,1,None,False,5,0.5,10,0.01,52,11.85705280303955,00:24
fig16b,True,0,strong_wolfe,True,5,1.0,3,1.0,1006,0.0009779002284631,17:44
fig4a,True,1,strong_wolfe,True,40,0.5,10,0.01,1016,0.0007970941951498,1:08:58
fig16b,True,0,None,True,5,,100,1.0,961,0.0007046940154395,16:57
fig16b,True,1,strong_wolfe,False,20,,10,1.0,400,0.0004089081776328,31:02
fig16b,False,1,strong_wolfe,False,40,1.0,10,0.01,571,0.0004052947915624,1:03:58
fig4a,True,1,None,True,5,1.0,3,1.0,937,0.0014376011677086,16:11
fig16b,False,0,strong_wolfe,True,5,0.5,10,0.01,2001,0.0047483318485319,23:15
fig4a,False,1,None,True,10,0.5,100,0.01,775,0.008922804147005,13:10
fig16b,True,0,strong_wolfe,False,20,0.5,10,1.0,785,0.0004030050185974,27:08
fig16b,True,0,strong_wolfe,True,10,,10,0.01,1050,0.0011510499753057,43:15
fig16b,True,1,None,True,10,,10,0.01,704,0.0037939820904284,24:29
fig4a,False,1,strong_wolfe,True,10,1.0,100,1.0,582,0.0006445369217544,20:16
fig4a,True,1,None,False,40,1.0,10,0.01,215,0.0119020165875554,30:10
fig4a,False,1,None,False,10,0.5,100,1.0,1319,0.0011312325950711,20:48
fig16b,True,0,None,False,5,1.0,100,1.0,1135,0.00116434879601,19:53
fig4a,True,1,None,False,40,1.0,10,1.0,272,0.0002822952228598,37:24
fig16b,True,1,None,True,5,0.5,10,0.01,2001,0.0172098334878683,13:36
fig4a,True,1,None,False,5,1.0,100,0.01,52,11.857049942016602,00:37
fig4a,True,0,None,True,5,1.0,100,0.01,918,0.0072715240530669,15:36
fig16b,False,1,strong_wolfe,True,40,0.5,10,0.01,928,0.0005959278205409,1:02:35
fig16b,True,1,None,True,5,0.5,100,0.01,2001,0.0172098334878683,12:36
fig16b,False,0,None,False,20,1.0,100,1.0,360,0.0003463881148491,25:09
fig16b,False,1,None,False,20,0.5,3,0.01,1009,0.0042718700133264,34:34
fig4a,False,1,None,False,5,1.0,3,0.01,976,0.0225474461913108,16:35
fig16b,True,1,None,False,20,0.5,3,1.0,702,0.0005178347928449,24:32
fig16b,True,1,None,False,10,,100,1.0,625,0.0003730727185029,21:52
fig4a,False,1,strong_wolfe,False,20,1.0,100,0.01,982,0.0011310221161693,1:06:36
fig16b,False,0,None,True,5,,3,1.0,655,0.0007772631361149,11:35
fig4a,False,0,None,False,20,,3,0.01,658,0.0023137603420764,46:24
fig16b,False,0,None,True,10,0.5,100,0.01,1343,0.0044014193117618,23:03
fig4a,True,1,strong_wolfe,False,5,0.5,3,1.0,2001,0.0120806135237216,12:31
fig4a,True,0,strong_wolfe,False,40,1.0,10,1.0,278,0.0003133979043923,34:52
fig16b,False,0,None,True,20,,3,0.01,407,0.0031167790293693,26:11
fig4a,False,1,None,False,20,,100,1.0,408,0.0004375716089271,28:34
fig16b,False,1,strong_wolfe,True,20,,100,1.0,301,0.0002723907819017,23:40
fig4a,True,0,strong_wolfe,True,40,1.0,100,0.01,509,0.0006637392216362,1:00:59
fig16b,True,0,None,False,5,,3,0.01,1556,0.0047340299934148,27:31
fig4a,True,0,strong_wolfe,False,40,1.0,100,0.01,615,0.0004558177606668,1:15:32
fig16b,False,1,None,False,10,0.5,100,1.0,1051,0.0008314757142215,18:11
fig4a,False,0,None,True,10,0.5,3,0.01,583,0.0175320729613304,10:01
fig4a,False,0,strong_wolfe,True,5,,100,0.01,1607,0.0020324205979704,34:26
fig4a,True,0,None,False,5,1.0,3,0.01,1740,0.0109154554083943,29:42
fig4a,True,1,None,False,20,1.0,3,0.01,437,0.0101120267063379,30:25
fig4a,True,1,strong_wolfe,False,40,1.0,10,0.01,826,0.0015171373961493,1:46:42
fig4a,True,0,strong_wolfe,True,10,,3,1.0,539,0.0006743341800756,21:44
fig4a,True,0,None,False,40,1.0,3,0.01,282,0.0080732768401503,36:09
fig16b,False,0,strong_wolfe,False,20,,3,1.0,319,0.000280645879684,22:19
fig4a,True,0,None,False,20,0.5,100,0.01,845,0.0137589201331138,29:16
fig16b,False,0,None,False,10,,100,0.01,1078,0.0018903985619544,37:59
fig16b,False,1,None,True,10,,100,1.0,495,0.0003489523951429,17:24
fig16b,True,1,strong_wolfe,True,40,1.0,3,1.0,243,0.0002631853276398,34:13
fig4a,True,1,strong_wolfe,False,40,,10,0.01,550,0.0006925613852217,1:31:40
fig4a,True,0,strong_wolfe,True,40,,3,0.01,458,0.0004958470817655,1:15:18
fig16b,True,0,strong_wolfe,False,10,0.5,100,1.0,1210,0.0009424024028703,21:20
fig16b,False,1,strong_wolfe,False,10,0.5,10,1.0,1200,0.0007235847297124,18:26
fig16b,False,1,None,False,10,1.0,10,0.01,1009,0.0042718700133264,31:47
fig4a,False,0,strong_wolfe,True,10,1.0,10,1.0,604,0.0005790098803117,19:37
fig4a,False,0,strong_wolfe,False,10,0.5,10,0.01,2001,0.0099467681720852,38:51
fig16b,True,1,strong_wolfe,False,20,,100,0.01,830,0.0006337740342132,1:10:20
fig16b,True,1,None,False,40,,100,1.0,233,0.0002730822016019,32:32
fig4a,False,1,strong_wolfe,True,5,1.0,3,1.0,962,0.0011239292798563,16:41
fig16b,True,1,None,True,40,1.0,3,1.0,246,0.0003892688837368,33:50
fig16b,True,1,None,True,10,1.0,100,0.01,942,0.0022075513843446,28:58
fig4a,False,1,strong_wolfe,True,40,,10,0.01,432,0.0004776891728397,1:11:21
fig16b,True,1,None,True,20,,10,1.0,416,0.0002343351807212,29:16
fig4a,False,0,strong_wolfe,False,10,0.5,100,1.0,1283,0.0010413415729999,20:42
fig4a,True,0,strong_wolfe,True,20,,100,0.01,718,0.0006475509144365,54:27
fig16b,True,0,None,False,20,1.0,3,1.0,358,0.0002992058580275,24:44
fig16b,False,1,strong_wolfe,False,20,1.0,100,1.0,378,0.0002721080963965,24:14
fig16b,True,0,strong_wolfe,True,10,0.5,3,1.0,1006,0.0009779002284631,17:20
fig16b,True,0,None,False,40,0.5,100,0.01,480,0.0069497153162956,33:22
fig4a,True,1,strong_wolfe,False,20,1.0,100,0.01,1117,0.0010627701412886,1:09:58
fig16b,False,1,None,True,40,0.5,10,1.0,323,0.000209774589166,22:35
fig4a,False,1,strong_wolfe,False,20,0.5,100,1.0,813,0.0005847840220667,28:30
fig4a,False,1,strong_wolfe,True,5,,100,1.0,914,0.0007951055886223,19:19
fig4a,True,1,strong_wolfe,False,20,1.0,3,0.01,1117,0.0010627701412886,1:10:02
fig4a,False,1,None,False,40,0.5,10,0.01,268,0.0210862159729003,16:37
fig16b,True,1,None,False,40,,3,1.0,233,0.0002730822016019,32:03
fig16b,True,0,strong_wolfe,True,5,0.5,100,0.01,2001,0.0044757667928934,22:35
fig16b,True,1,strong_wolfe,False,10,0.5,3,1.0,1275,0.00086581351934,22:29
fig16b,True,0,None,True,10,1.0,3,1.0,707,0.0004945623222738,24:38
fig4a,True,0,None,True,40,,100,1.0,296,0.0002261188201373,40:04
fig4a,True,0,strong_wolfe,True,5,1.0,100,0.01,2001,0.0024621074553579,36:48
fig4a,False,1,strong_wolfe,False,5,,3,1.0,1100,0.0011587375774979,23:13
fig4a,False,1,None,False,20,0.5,10,1.0,782,0.0005571882938966,26:57
fig16b,True,1,strong_wolfe,True,5,,3,0.01,1657,0.0015775052597746,31:48
fig4a,True,0,strong_wolfe,True,20,0.5,3,0.01,1302,0.0012777828378602,46:13
fig4a,True,1,strong_wolfe,False,10,1.0,10,0.01,1634,0.0013935746392235,58:24
fig16b,False,1,strong_wolfe,False,10,,100,1.0,575,0.0003972312260884,23:07
fig16b,False,1,None,False,20,0.5,10,1.0,603,0.0003797849349211,20:55
fig16b,True,0,None,False,5,1.0,10,0.01,1229,0.011776678264141,21:03
fig16b,True,0,None,False,20,,3,0.01,632,0.0023360766936093,43:35
fig16b,False,0,None,True,20,0.5,100,1.0,470,0.0005188366048969,16:26
fig4a,True,1,strong_wolfe,True,20,1.0,100,1.0,403,0.0003924856137018,25:50
fig16b,False,1,strong_wolfe,True,20,1.0,3,0.01,928,0.0005959278205409,1:02:40
fig16b,False,0,None,True,20,,100,1.0,288,0.0003297714865766,19:51
fig4a,False,0,None,True,20,,10,1.0,383,0.0004214727669022,23:46
fig16b,True,1,None,False,40,0.5,3,0.01,496,0.0043731871992349,31:05
fig4a,True,1,strong_wolfe,False,10,1.0,3,0.01,1634,0.0013935746392235,58:08
fig16b,True,1,None,True,20,,100,0.01,507,0.0023199156858026,35:37
fig4a,True,1,None,False,10,0.5,3,0.01,52,11.857049942016602,00:36
fig16b,False,0,strong_wolfe,True,20,,10,0.01,778,0.0005529309855774,1:05:37
fig4a,True,0,strong_wolfe,True,20,,10,0.01,718,0.0006475509144365,56:59
fig16b,False,0,strong_wolfe,True,20,0.5,100,1.0,572,0.0005052651977166,20:07
fig4a,False,0,None,True,20,,3,1.0,383,0.0004214727669022,24:35
fig16b,True,1,strong_wolfe,False,40,,100,0.01,519,0.0003051839012186,1:25:16
fig16b,True,1,None,False,10,,3,1.0,625,0.0003730727185029,22:02
fig4a,False,1,strong_wolfe,True,20,0.5,10,1.0,582,0.0006445369217544,18:44
fig4a,True,0,None,False,10,0.5,10,1.0,1574,0.0028414358384907,24:54
fig16b,True,0,strong_wolfe,False,20,,3,1.0,404,0.0002611151430755,31:19
fig16b,True,1,None,False,5,0.5,100,1.0,2001,0.0050008129328489,13:23
fig4a,True,0,strong_wolfe,False,20,1.0,10,0.01,866,0.0010214494541287,59:56
fig16b,True,0,strong_wolfe,True,20,0.5,10,1.0,645,0.0005879735690541,22:22
fig4a,False,0,strong_wolfe,True,10,,10,0.01,1042,0.0011589534115046,43:32
fig4a,False,1,None,False,10,1.0,3,1.0,782,0.0005571882938966,27:04
fig16b,False,0,strong_wolfe,True,40,,100,1.0,181,0.0003462285094428,25:27
fig4a,True,1,strong_wolfe,False,20,,3,1.0,412,0.0004261405847501,33:15
fig4a,True,0,None,False,5,0.5,100,1.0,2001,0.0152416182681918,13:29
fig4a,True,0,strong_wolfe,False,10,,3,1.0,667,0.0005039870738983,26:49
fig4a,False,0,None,False,10,,3,1.0,699,0.0005040136747993,24:21
fig4a,True,0,strong_wolfe,False,20,0.5,10,0.01,1889,0.0012239625211805,1:06:15
fig4a,True,1,None,False,40,1.0,100,1.0,272,0.0002822952228598,37:03
fig16b,True,0,strong_wolfe,True,10,0.5,3,0.01,1830,0.0015937227290123,36:45
fig4a,True,0,None,True,5,,10,1.0,902,0.0012099852319806,15:50
fig16b,True,1,strong_wolfe,False,40,1.0,3,0.01,581,0.0005017755320295,1:10:01
fig16b,False,1,strong_wolfe,True,10,1.0,3,0.01,1079,0.0016053571598604,33:57
fig4a,False,0,strong_wolfe,False,10,1.0,10,1.0,767,0.0005319131887517,27:06
fig4a,False,0,None,True,20,,10,0.01,282,0.0073422095738351,19:58
fig4a,True,1,strong_wolfe,True,5,,100,1.0,982,0.0009483640897087,20:32
fig16b,True,0,strong_wolfe,False,10,0.5,10,1.0,1210,0.0009424024028703,19:38
fig4a,True,1,None,True,5,1.0,3,0.01,294,0.0376236774027347,05:05
fig16b,False,1,strong_wolfe,False,10,1.0,3,1.0,652,0.0004225437587592,23:04
fig4a,False,1,strong_wolfe,False,20,1.0,10,0.01,982,0.0011310221161693,1:05:59
fig16b,True,1,None,False,10,1.0,3,1.0,702,0.0005178347928449,21:35
fig4a,False,1,strong_wolfe,True,10,1.0,100,0.01,1251,0.0013118953211233,43:48
fig4a,True,0,strong_wolfe,True,5,0.5,10,1.0,2001,0.0055630225688219,14:09
fig16b,False,1,None,True,20,,10,0.01,373,0.0040464461781084,23:53
fig16b,False,1,None,True,10,0.5,100,1.0,768,0.000981159042567,13:18
fig16b,False,1,strong_wolfe,False,20,1.0,3,0.01,995,0.0005807190318591,1:01:27
fig4a,False,0,strong_wolfe,False,10,0.5,3,1.0,1283,0.0010413415729999,22:32
fig16b,False,0,None,False,5,1.0,100,0.01,2001,0.0047487756237387,34:30
fig4a,False,0,strong_wolfe,True,20,1.0,10,1.0,369,0.0003733074408955,25:40
fig16b,True,1,None,True,10,0.5,10,0.01,1383,0.0037287401501089,21:47
fig16b,True,1,strong_wolfe,True,40,1.0,10,1.0,243,0.0002631853276398,34:13
fig4a,False,1,None,False,40,0.5,3,1.0,424,0.0004469058476388,29:37
fig4a,False,0,strong_wolfe,True,5,0.5,100,0.01,2001,0.0065753418020904,20:37
fig4a,True,0,None,True,10,,10,1.0,559,0.0005667068762704,19:43
fig4a,False,0,strong_wolfe,False,10,,10,0.01,1403,0.0011251594405621,59:10
fig4a,False,0,None,True,5,1.0,10,0.01,583,0.0175320729613304,09:51
fig16b,True,0,None,True,20,1.0,100,0.01,571,0.0018067936180159,39:29
fig16b,True,1,None,True,40,0.5,10,1.0,368,0.000415116752265,25:20
fig4a,True,1,None,True,5,,100,0.01,756,0.0078338850289583,12:08
fig16b,True,0,None,False,40,,100,0.01,372,0.0017957939999178,47:42
fig16b,False,1,None,False,5,1.0,10,0.01,2001,0.0058290469460189,34:10
fig16b,True,1,None,True,40,1.0,3,0.01,296,0.0051724934019148,41:32
fig16b,True,0,strong_wolfe,False,40,1.0,100,0.01,574,0.0004942213417962,1:15:14
fig4a,True,1,strong_wolfe,False,10,,3,0.01,1598,0.0013940578792244,1:06:22
fig4a,False,1,strong_wolfe,False,5,1.0,100,1.0,1248,0.0013653259957209,21:52
fig16b,True,1,strong_wolfe,False,20,0.5,10,0.01,1328,0.0014993782388046,47:15
fig4a,False,0,None,False,10,0.5,3,0.01,2001,0.0133737297728657,34:08
fig4a,False,0,None,True,5,0.5,100,1.0,1456,0.0095555437728762,09:03
fig16b,True,0,None,False,40,0.5,3,1.0,358,0.0002992058580275,24:42
fig16b,False,0,strong_wolfe,False,5,0.5,3,1.0,2001,0.004269587341696,13:56
fig4a,True,1,None,False,10,,10,1.0,694,0.0005691757542081,24:00
fig4a,False,1,strong_wolfe,False,20,,3,0.01,978,0.0006338701350614,1:22:04
fig16b,True,0,None,True,40,0.5,100,1.0,366,0.0002876669750548,25:07
fig16b,False,1,strong_wolfe,False,40,,10,1.0,205,0.0002135461836587,26:15
fig16b,True,1,None,True,5,0.5,3,0.01,2001,0.0172098334878683,13:48
fig4a,False,1,strong_wolfe,True,10,,100,0.01,1148,0.0010666468879207,47:47
fig4a,False,1,None,False,40,1.0,10,0.01,342,0.0113023202866315,46:49
fig4a,False,1,strong_wolfe,True,40,,100,1.0,211,0.0003162081120535,29:33
fig4a,True,1,strong_wolfe,True,40,,3,1.0,247,0.0002837491920217,36:13
fig16b,False,0,None,False,5,1.0,10,1.0,1151,0.0007761272136121,19:47
fig4a,False,0,strong_wolfe,False,5,,3,0.01,2001,0.0056804683990776,43:15
fig4a,True,0,None,False,10,,10,0.01,498,0.0191177353262901,17:24
fig4a,True,1,strong_wolfe,False,10,,10,1.0,692,0.0005029696039855,28:16
fig4a,True,1,None,False,5,0.5,100,0.01,52,11.85705280303955,00:22
fig16b,True,1,None,False,20,0.5,100,1.0,702,0.0005178347928449,21:56
fig16b,False,0,None,True,40,,10,0.01,229,0.0031093945726752,31:25
fig4a,False,0,strong_wolfe,True,10,1.0,3,1.0,604,0.0005790098803117,21:01
fig16b,False,1,strong_wolfe,False,20,1.0,10,1.0,378,0.0002721080963965,25:49
fig4a,False,1,strong_wolfe,False,10,0.5,100,1.0,1248,0.0013653259957209,21:46
fig4a,True,1,None,False,10,1.0,100,1.0,627,0.0005607771454378,22:05
fig16b,True,0,strong_wolfe,True,40,0.5,10,0.01,866,0.0005422066315077,58:45
fig4a,False,1,strong_wolfe,True,10,0.5,3,0.01,1928,0.0019101235084235,39:05
fig16b,True,1,None,True,10,,100,1.0,632,0.0005770858842879,22:13
fig16b,False,1,strong_wolfe,True,10,0.5,3,1.0,873,0.001122377696447,13:29
fig4a,False,0,None,False,20,1.0,10,1.0,423,0.0003923482436221,29:13
fig16b,False,0,strong_wolfe,True,40,,3,1.0,181,0.0003462285094428,27:45
fig4a,False,1,None,True,40,,100,0.01,223,0.004963434766978,30:54
fig4a,True,1,strong_wolfe,True,10,1.0,3,0.01,1285,0.0012511090608313,45:55
fig16b,False,1,None,True,5,1.0,100,1.0,768,0.000981159042567,12:13
fig16b,False,1,strong_wolfe,True,10,,3,0.01,933,0.0015430022031068,38:44
fig4a,True,1,None,True,40,,3,0.01,201,0.0051622996106743,28:18
fig16b,True,0,strong_wolfe,False,40,0.5,3,1.0,418,0.000432184402598,29:09
fig16b,True,1,None,True,10,1.0,10,1.0,658,0.0006318690138868,23:07
fig16b,False,1,strong_wolfe,False,10,1.0,10,0.01,1472,0.0013864113716408,47:27
fig4a,True,1,strong_wolfe,False,5,0.5,10,1.0,2001,0.0120806135237216,13:53
fig4a,False,0,strong_wolfe,True,40,0.5,3,0.01,797,0.0006895798142068,48:50
fig4a,True,0,strong_wolfe,True,20,0.5,100,1.0,629,0.0005852638860233,21:58
fig4a,False,1,None,True,5,,10,0.01,630,0.0089205848053097,11:11
fig4a,True,0,strong_wolfe,True,20,0.5,10,0.01,1302,0.0012777828378602,46:08
fig4a,False,1,None,True,40,1.0,10,1.0,613,0.0004460212367121,1:24:52
fig16b,True,0,strong_wolfe,True,10,1.0,100,1.0,645,0.0005879735690541,22:34
fig16b,False,1,None,False,5,0.5,100,0.01,1533,0.0750255957245826,10:03
fig16b,True,0,None,True,40,1.0,3,1.0,240,0.0003014001995325,33:35
fig4a,True,0,None,False,5,,100,0.01,1084,0.0147385587915778,16:57
fig16b,False,0,None,True,20,0.5,3,0.01,713,0.0036864064168184,24:36
fig16b,False,0,strong_wolfe,True,5,1.0,3,1.0,828,0.0011302446946501,14:21
fig4a,True,0,None,True,20,1.0,10,1.0,412,0.0004152368346694,28:10
fig4a,False,0,strong_wolfe,False,40,,10,0.01,502,0.0004824391799047,1:23:05
fig16b,False,0,strong_wolfe,True,40,0.5,3,1.0,317,0.0004242165887262,21:54
fig16b,True,1,strong_wolfe,False,10,0.5,10,1.0,1275,0.00086581351934,21:55
fig16b,True,1,strong_wolfe,False,5,1.0,3,1.0,1275,0.00086581351934,22:08
fig16b,True,0,strong_wolfe,False,20,0.5,100,1.0,785,0.0004030050185974,27:40
fig4a,True,1,None,False,20,,10,1.0,407,0.000422133365646,28:47
fig16b,True,1,None,True,20,0.5,100,1.0,658,0.0006318690138868,23:04
fig4a,True,1,None,False,5,1.0,10,1.0,1541,0.0028787944465875,26:18
fig16b,False,0,None,False,20,0.5,100,1.0,606,0.0005274261930026,20:56
fig4a,False,0,None,True,10,,10,0.01,358,0.0115371998399496,12:40
fig4a,True,1,strong_wolfe,True,10,0.5,3,0.01,1820,0.0020534286741167,37:00
fig16b,False,0,None,False,10,0.5,3,1.0,1151,0.0007761272136121,19:53
fig4a,True,1,strong_wolfe,True,20,,3,0.01,629,0.0007282973965629,52:13
fig4a,True,0,None,False,5,,3,0.01,1084,0.0147385587915778,18:56
fig16b,False,1,strong_wolfe,False,40,,3,0.01,489,0.0003442192100919,1:05:46
fig4a,True,0,None,False,20,,100,0.01,391,0.0114080486819148,27:28
fig4a,False,1,None,True,10,,10,1.0,977,0.0016512564616277,34:07
fig16b,False,0,None,True,10,1.0,10,1.0,470,0.0005188366048969,14:55
fig4a,True,0,strong_wolfe,False,40,0.5,10,1.0,490,0.0004475120222195,30:28
fig16b,False,1,strong_wolfe,True,20,1.0,10,0.01,928,0.0005959278205409,55:53
fig4a,False,1,None,False,40,1.0,3,1.0,268,0.0003181646752636,37:17
fig4a,False,0,strong_wolfe,False,20,0.5,10,1.0,767,0.0005319131887517,26:56
fig4a,True,1,None,True,40,0.5,100,1.0,628,0.0003833566734101,43:35
fig16b,False,0,strong_wolfe,False,40,,10,0.01,418,0.0004147541185375,1:05:49
fig4a,True,0,strong_wolfe,True,40,0.5,3,1.0,291,0.0014917800435796,18:06
fig16b,False,0,None,True,5,0.5,100,1.0,1470,0.0033808997832238,09:41
fig16b,False,0,None,True,10,0.5,10,1.0,777,0.000840698601678,13:23
fig16b,False,0,None,True,10,1.0,100,0.01,713,0.0036864064168184,24:50
fig4a,False,0,strong_wolfe,True,10,,10,1.0,546,0.0005188906216062,22:10
fig16b,False,0,strong_wolfe,True,20,1.0,100,1.0,317,0.0004242165887262,21:54
fig4a,False,1,strong_wolfe,False,10,0.5,3,1.0,1248,0.0013653259957209,19:01
fig16b,True,0,strong_wolfe,True,40,0.5,3,1.0,442,0.0004405777144711,27:01
fig4a,True,1,strong_wolfe,True,10,1.0,10,0.01,1285,0.0012511090608313,45:37
fig16b,True,0,strong_wolfe,True,10,1.0,3,0.01,1202,0.0011070383479818,43:11
fig4a,True,0,strong_wolfe,False,10,1.0,10,1.0,956,0.0021436584647744,33:25
fig16b,False,1,None,True,10,0.5,100,0.01,1657,0.0040505290962755,28:39
fig4a,False,1,strong_wolfe,False,5,1.0,10,1.0,1248,0.0013653259957209,21:49
fig16b,True,0,None,False,20,1.0,10,0.01,480,0.0069497153162956,30:19
fig4a,True,0,strong_wolfe,False,40,,100,1.0,262,0.0003112013801001,39:30
fig16b,True,1,strong_wolfe,False,10,0.5,3,0.01,2001,0.0045841075479984,38:59
fig4a,False,1,strong_wolfe,False,5,0.5,3,1.0,2001,0.0134635483846068,12:29
fig16b,False,0,None,False,20,1.0,100,0.01,568,0.001872181543149,35:05
fig16b,False,0,None,False,20,1.0,10,1.0,360,0.0003463881148491,22:49
fig16b,True,0,None,False,10,1.0,100,0.01,937,0.0046445769257843,32:26
fig4a,False,0,strong_wolfe,False,40,1.0,10,0.01,604,0.0005088982288725,1:12:43
fig4a,True,0,strong_wolfe,True,5,1.0,3,1.0,1021,0.0007966022239997,16:36
fig4a,True,0,None,False,20,1.0,10,0.01,341,0.016953594982624,23:52
fig4a,False,1,strong_wolfe,True,40,1.0,100,1.0,228,0.000322272273479,31:26
fig4a,True,1,None,False,5,0.5,10,1.0,2001,0.0132387317717075,12:00
fig16b,False,1,strong_wolfe,False,10,,3,1.0,575,0.0003972312260884,22:53
