index,filename,coarse_to_fine,seed,search_func,init_reduced,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,loss,synth_duration
0,fig16b,False,1,strong_wolfe,False,10,5.0,100,0.01,2001,0.0035410930868238,1094.8303909301758
0,fig16b,False,0,strong_wolfe,False,40,40.0,100,1.1,211,0.0002205719356425,1602.7842648029327
0,fig16b,False,0,strong_wolfe,False,20,20.0,100,0.3,395,0.0003343699791003,876.1172540187836
0,fig4a,False,0,strong_wolfe,False,20,,100,1.1,110,0.0240786485373973,367.5100708007813
0,fig4a,False,1,strong_wolfe,False,40,20.0,100,0.1,693,0.0005445715505629,1167.128450632095
0,fig16b,False,1,strong_wolfe,False,20,,100,0.1,529,0.0003500877355691,1083.249047040939
0,fig4a,False,0,strong_wolfe,False,40,40.0,100,1.1,83,0.0240786485373973,397.5920474529266
0,fig16b,False,0,strong_wolfe,False,20,20.0,100,2.0,139,0.0100032994523644,236.60626125335693
0,fig4a,False,0,strong_wolfe,False,20,10.0,100,0.5,806,0.0005972040817141,1787.2189483642578
0,fig16b,False,1,strong_wolfe,False,20,,100,0.01,827,0.0005669674137607,1937.4677488803864
0,fig16b,False,0,strong_wolfe,False,40,20.0,100,2.0,139,0.0100032994523644,173.9280436038971
0,fig4a,False,0,strong_wolfe,False,5,,100,0.5,1093,0.0010858512250706,1539.3441178798676
0,fig16b,False,0,strong_wolfe,False,10,5.0,100,1.0,906,0.0010957610793411,447.05730271339417
0,fig16b,False,0,strong_wolfe,False,10,,100,0.03,1129,0.0006591374403797,1219.661417722702
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,0.1,1925,0.0013399499002844,981.474045753479
0,fig16b,False,1,strong_wolfe,False,10,,100,0.03,1208,0.0007450518314726,1294.409364938736
0,fig4a,False,0,strong_wolfe,False,10,10.0,100,1.1,192,0.0240786485373973,444.4170515537262
0,fig16b,False,0,strong_wolfe,False,10,,100,1.0,527,0.0004162807890679,692.907398223877
0,fig4a,False,0,strong_wolfe,False,10,10.0,100,0.01,1602,0.0012517415452748,1484.4640984535215
0,fig16b,False,1,strong_wolfe,False,40,20.0,100,0.03,815,0.0005177199491299,1327.0999138355255
0,fig4a,False,1,strong_wolfe,False,40,,100,1.0,265,0.0003169202827848,925.1423254013062
0,fig16b,False,0,strong_wolfe,False,5,2.0,100,0.01,2001,0.0250860713422298,867.8278937339783
0,fig16b,False,0,strong_wolfe,False,10,5.0,100,0.01,2001,0.0029650598298758,1092.2720732688904
0,fig16b,False,1,strong_wolfe,False,10,,100,0.3,708,0.0004734816902782,871.5956742763519
0,fig4a,False,0,strong_wolfe,False,5,2.0,100,1.1,1243,0.0240786485373973,848.3915452957153
0,fig16b,False,1,strong_wolfe,False,10,,100,1.1,600,0.0003821776772383,1426.2117838859558
0,fig16b,False,1,strong_wolfe,False,20,,100,0.3,424,0.0003107108059339,755.0079030990601
0,fig16b,False,1,strong_wolfe,False,5,5.0,100,0.9,1121,0.0009468984790146,1326.6398780345917
0,fig4a,False,1,strong_wolfe,False,40,20.0,100,0.9,445,0.0005012022447772,1872.1609539985657
0,fig4a,False,0,strong_wolfe,False,10,,100,0.9,663,0.0004799308662768,1665.7546684741974
0,fig4a,False,0,strong_wolfe,False,5,5.0,100,1.1,365,0.0240786485373973,513.0046541690826
0,fig4a,False,0,strong_wolfe,False,20,,100,0.5,420,0.0004491640720516,1724.940706729889
0,fig4a,False,0,strong_wolfe,False,10,5.0,100,1.1,365,0.0240786485373973,508.9273326396942
0,fig16b,False,0,strong_wolfe,False,5,,100,2.0,374,0.0100032994523644,280.7598075866699
0,fig16b,False,0,strong_wolfe,False,5,2.0,100,0.5,2001,0.0067412364296615,1186.071546792984
0,fig4a,False,0,strong_wolfe,False,40,,100,0.1,324,0.0003475840203464,1663.5121684074402
