index,filename,seed,loss,LBFGS_max_iter,LBFGS_max_eval,LBFGS_history_size,learning_rate,synth_iter,synth_loss,synth_duration
0,fig4a,1,0.1735596325801486,10,5.0,300,1.0,101,0.0296298656612634,66.62858295440674
0,fig16b,1,0.002035151293996106,40,,300,0.3,101,0.0002938067773357,607.8171715736389
0,fig16d,0,1.2329280450821016,5,,3,0.3,101,0.2174546271562576,84.97820281982422
0,fig16d,1,0.8006861790470559,10,10.0,30,0.3,101,0.1331713050603866,142.51973509788513
0,fig4a,0,0.2784173699595886,5,,30,0.3,101,0.0449273660778999,76.3009386062622
0,fig16d,0,0.7485090220439183,10,,100,3.0,100,0.1230651587247848,148.46557116508484
0,fig16d,1,0.8401034947120396,40,20.0,3,0.3,89,0.1398316472768783,197.9476718902588
0,fig16b,0,0.07321730213715638,10,5.0,30,3.0,101,0.0116845052689313,62.67167234420776
0,fig4a,1,0.1836759809027327,10,5.0,30,1.0,101,0.0310078188776969,63.3835597038269
0,fig4a,1,0.12800768731697326,10,10.0,3,1.0,101,0.0229811631143093,124.5642957687378
0,fig4a,0,0.12267890584547994,10,10.0,100,0.3,101,0.0183146651834249,134.84645628929138
0,fig4a,0,0.0665875863047515,40,20.0,100,3.0,101,0.0096354689449071,262.41401863098145
0,fig16d,1,0.7771067008258518,10,,10,1.0,100,0.1276943534612655,141.997581243515
0,fig16d,0,0.9290616655966951,20,10.0,300,1.0,79,0.1568669229745865,124.65038776397704
0,fig16d,0,1.2726893263400074,10,5.0,3,0.3,101,0.2250369787216186,70.50213956832886
0,fig16d,0,1.0136145394902807,10,5.0,3,1.0,101,0.1686310321092605,63.24254989624024
0,fig4a,1,0.01848216226918927,40,40.0,10,0.3,101,0.0025312255602329,495.04540610313416
0,fig16b,1,0.020341997218578795,10,,10,3.0,101,0.0028515066951513,152.46620345115662
0,fig16d,0,0.8642425833642717,5,,300,0.3,101,0.1441268920898437,85.22018122673035
0,fig4a,1,0.0551875921929117,20,10.0,300,1.0,101,0.0081908544525504,153.1800458431244
0,fig16b,1,0.006182072264884426,20,,300,3.0,101,0.0008986998582258,361.3265149593353
0,fig4a,0,0.9797812139777216,5,2.0,100,1.0,101,0.1546005308628082,28.030274152755737
0,fig4a,1,2.0909812170937925,5,2.0,3,0.3,101,0.3701727092266083,24.036008596420288
0,fig16b,0,0.048375590369293286,5,,3,1.0,101,0.0090076979249715,70.00993061065674
0,fig4a,0,0.06143982647524138,40,20.0,30,3.0,101,0.0088275885209441,237.85726594924927
0,fig16b,1,0.013730167075572796,10,,300,1.0,101,0.0019329973729327,167.9114785194397
0,fig4a,0,0.06051398434519752,40,20.0,30,0.3,101,0.008546027354896,235.1543023586273
0,fig16d,1,0.7654353310100532,10,10.0,100,0.3,101,0.1280586868524551,174.15716695785522
0,fig16d,1,1.5699451334705552,5,2.0,30,0.3,101,0.3047923445701599,26.995338439941406
0,fig16b,0,0.006176325198720484,40,,3,3.0,101,0.0009716728818602,623.1415028572083
0,fig4a,0,0.14851420710826507,20,10.0,300,3.0,101,0.0235105864703655,139.39675378799438
0,fig4a,0,0.43183662969076225,10,5.0,10,0.3,101,0.0668286010622978,62.95973110198975
0,fig4a,1,1.0534896343728724,5,2.0,30,1.0,101,0.1661614030599594,24.49401068687439
0,fig4a,0,0.027047163493425223,20,20.0,100,1.0,101,0.0035828773397952,251.28183579444885
0,fig16d,0,0.7485090220439183,20,10.0,100,3.0,101,0.1230651587247848,131.53350400924683
0,fig16b,0,0.08310886728709556,5,,30,0.3,101,0.0132660456001758,74.78438687324524
0,fig16b,0,0.007513201900770371,20,20.0,30,1.0,101,0.0011219052830711,236.25044918060303
0,fig16b,0,0.039771857921812585,5,,100,1.0,101,0.0055615617893636,81.04335308074951
0,fig4a,0,0.027480208106522293,40,40.0,10,3.0,101,0.0037117160391062,495.7437090873718
0,fig16d,0,0.6218998833824791,10,10.0,10,3.0,101,0.0978533253073692,137.76316499710083
0,fig16b,0,0.0188035061950914,40,20.0,3,3.0,101,0.0029207379557192,249.0726444721222
0,fig16d,0,0.5571229480157691,10,,10,3.0,101,0.0856307446956634,163.60850977897644
0,fig4a,0,0.044293696327037654,40,,3,3.0,101,0.0061447322368621,611.4675061702728
0,fig16b,0,0.07939488042599521,10,5.0,100,3.0,101,0.0131761794909834,66.51169991493225
0,fig16d,0,1.2329280450821016,20,10.0,3,0.3,100,0.2174546271562576,132.59209179878235
